Event_ID,Trap_ID,Site_ID,Season,Deployment_DateTime,Retrieval_DateTime,Trap_Type,Trap_Status,Sample_Validity,Officer,Notes,Created_By,Created_Date
EVT-00167,TRP-006,ST-006,2023-24,2024-01-21 00:00,2024-01-23 00:00,BG-Sentinel,Successful,Valid,S. O'Connell,,data_generator,2024-01-23
EVT-00168,TRP-006,ST-006,2023-24,2024-01-28 00:00,2024-01-30 00:00,BG-Sentinel,Successful,Valid,S. O'Connell,,data_generator,2024-01-30
EVT-00169,TRP-006,ST-006,2023-24,2024-02-04 00:00,2024-02-06 00:00,BG-Sentinel,Successful,Valid,S. O'Connell,,data_generator,2024-02-06
EVT-00170,TRP-006,ST-006,2023-24,2024-02-11 00:00,2024-02-13 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2024-02-13
EVT-00171,TRP-006,ST-006,2023-24,2024-02-18 00:00,2024-02-20 00:00,BG-Sentinel,Failed - Equipment/Battery,Invalid,T. Singh,,data_generator,2024-02-20
EVT-00172,TRP-006,ST-006,2023-24,2024-02-25 00:00,2024-02-27 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2024-02-27
EVT-00173,TRP-006,ST-006,2023-24,2024-03-03 00:00,2024-03-05 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2024-03-05
EVT-00174,TRP-006,ST-006,2023-24,2024-03-10 00:00,2024-03-12 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2024-03-12
EVT-00175,TRP-006,ST-006,2023-24,2024-03-17 00:00,2024-03-19 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2024-03-19
EVT-00176,TRP-006,ST-006,2023-24,2024-03-24 00:00,2024-03-26 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2024-03-26
EVT-00177,TRP-006,ST-006,2023-24,2024-03-31 00:00,2024-04-02 00:00,BG-Sentinel,Partial,Valid,K. Wallace,,data_generator,2024-04-02
EVT-00178,TRP-006,ST-006,2023-24,2024-04-07 00:00,2024-04-09 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2024-04-09
EVT-00179,TRP-006,ST-006,2023-24,2024-04-14 00:00,2024-04-16 00:00,BG-Sentinel,Successful,Valid,M. Ahmed,,data_generator,2024-04-16
EVT-00180,TRP-006,ST-006,2023-24,2024-04-21 00:00,2024-04-23 00:00,BG-Sentinel,Successful,Valid,M. Ahmed,,data_generator,2024-04-23
EVT-00181,TRP-007,ST-007,2023-24,2023-10-01 00:00,2023-10-03 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2023-10-03
EVT-00182,TRP-007,ST-007,2023-24,2023-10-08 00:00,2023-10-10 00:00,CDC Light Trap,Successful,Valid,T. Singh,,data_generator,2023-10-10
EVT-00183,TRP-007,ST-007,2023-24,2023-10-15 00:00,2023-10-17 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2023-10-17
EVT-00184,TRP-007,ST-007,2023-24,2023-10-22 00:00,2023-10-24 00:00,CDC Light Trap,Successful,Valid,S. O'Connell,,data_generator,2023-10-24
EVT-00185,TRP-007,ST-007,2023-24,2023-10-29 00:00,2023-10-31 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2023-10-31
EVT-00186,TRP-007,ST-007,2023-24,2023-11-05 00:00,2023-11-07 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2023-11-07
EVT-00187,TRP-007,ST-007,2023-24,2023-11-12 00:00,2023-11-14 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2023-11-14
EVT-00188,TRP-007,ST-007,2023-24,2023-11-19 00:00,2023-11-21 00:00,CDC Light Trap,Successful,Valid,T. Singh,,data_generator,2023-11-21
EVT-00189,TRP-007,ST-007,2023-24,2023-11-26 00:00,2023-11-28 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2023-11-28
EVT-00190,TRP-007,ST-007,2023-24,2023-12-03 00:00,2023-12-05 00:00,CDC Light Trap,Successful,Valid,M. Ahmed,,data_generator,2023-12-05
EVT-00191,TRP-007,ST-007,2023-24,2023-12-10 00:00,2023-12-12 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2023-12-12
EVT-00192,TRP-007,ST-007,2023-24,2023-12-17 00:00,2023-12-19 00:00,CDC Light Trap,Successful,Valid,T. Singh,,data_generator,2023-12-19
EVT-00193,TRP-007,ST-007,2023-24,2023-12-24 00:00,2023-12-26 00:00,CDC Light Trap,Successful,Valid,T. Singh,,data_generator,2023-12-26
EVT-00194,TRP-007,ST-007,2023-24,2023-12-31 00:00,2024-01-02 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2024-01-02
EVT-00195,TRP-007,ST-007,2023-24,2024-01-07 00:00,2024-01-09 00:00,CDC Light Trap,Successful,Valid,M. Ahmed,,data_generator,2024-01-09
EVT-00196,TRP-007,ST-007,2023-24,2024-01-14 00:00,2024-01-16 00:00,CDC Light Trap,Failed - Equipment/Battery,Invalid,K. Wallace,,data_generator,2024-01-16
EVT-00197,TRP-007,ST-007,2023-24,2024-01-21 00:00,2024-01-23 00:00,CDC Light Trap,Successful,Valid,M. Ahmed,,data_generator,2024-01-23
EVT-00198,TRP-007,ST-007,2023-24,2024-01-28 00:00,2024-01-30 00:00,CDC Light Trap,Successful,Valid,M. Ahmed,,data_generator,2024-01-30
EVT-00199,TRP-007,ST-007,2023-24,2024-02-04 00:00,2024-02-06 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2024-02-06
EVT-00200,TRP-007,ST-007,2023-24,2024-02-11 00:00,2024-02-13 00:00,CDC Light Trap,Successful,Valid,M. Ahmed,,data_generator,2024-02-13
EVT-00201,TRP-007,ST-007,2023-24,2024-02-18 00:00,2024-02-20 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2024-02-20
EVT-00202,TRP-007,ST-007,2023-24,2024-02-25 00:00,2024-02-27 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2024-02-27
EVT-00203,TRP-007,ST-007,2023-24,2024-03-03 00:00,2024-03-05 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2024-03-05
EVT-00204,TRP-007,ST-007,2023-24,2024-03-10 00:00,2024-03-12 00:00,CDC Light Trap,Successful,Valid,S. O'Connell,,data_generator,2024-03-12
EVT-00205,TRP-007,ST-007,2023-24,2024-03-17 00:00,2024-03-19 00:00,CDC Light Trap,Successful,Valid,S. O'Connell,,data_generator,2024-03-19
EVT-00206,TRP-007,ST-007,2023-24,2024-03-24 00:00,2024-03-26 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2024-03-26
EVT-00207,TRP-007,ST-007,2023-24,2024-03-31 00:00,2024-04-02 00:00,CDC Light Trap,Missing,N/A,R. Patel,,data_generator,2024-04-02
EVT-00208,TRP-007,ST-007,2023-24,2024-04-07 00:00,2024-04-09 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2024-04-09
EVT-00209,TRP-007,ST-007,2023-24,2024-04-14 00:00,2024-04-16 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2024-04-16
EVT-00210,TRP-007,ST-007,2023-24,2024-04-21 00:00,2024-04-23 00:00,CDC Light Trap,Failed - Equipment/Battery,Invalid,J. Nguyen,,data_generator,2024-04-23
EVT-00211,TRP-008,ST-008,2023-24,2023-10-01 00:00,2023-10-03 00:00,Gravid Trap,Successful,Valid,M. Ahmed,,data_generator,2023-10-03
EVT-00212,TRP-008,ST-008,2023-24,2023-10-08 00:00,2023-10-10 00:00,Gravid Trap,Successful,Valid,J. Nguyen,,data_generator,2023-10-10
EVT-00213,TRP-008,ST-008,2023-24,2023-10-15 00:00,2023-10-17 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2023-10-17
EVT-00214,TRP-008,ST-008,2023-24,2023-10-22 00:00,2023-10-24 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2023-10-24
EVT-00215,TRP-008,ST-008,2023-24,2023-10-29 00:00,2023-10-31 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2023-10-31
EVT-00216,TRP-008,ST-008,2023-24,2023-11-05 00:00,2023-11-07 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2023-11-07
EVT-00217,TRP-008,ST-008,2023-24,2023-11-12 00:00,2023-11-14 00:00,Gravid Trap,Partial,Valid,R. Patel,,data_generator,2023-11-14
EVT-00218,TRP-008,ST-008,2023-24,2023-11-19 00:00,2023-11-21 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2023-11-21
EVT-00219,TRP-008,ST-008,2023-24,2023-11-26 00:00,2023-11-28 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2023-11-28
EVT-00220,TRP-008,ST-008,2023-24,2023-12-03 00:00,2023-12-05 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2023-12-05
EVT-00221,TRP-008,ST-008,2023-24,2023-12-10 00:00,2023-12-12 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2023-12-12
EVT-00222,TRP-008,ST-008,2023-24,2023-12-17 00:00,2023-12-19 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2023-12-19
EVT-00223,TRP-008,ST-008,2023-24,2023-12-24 00:00,2023-12-26 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2023-12-26
EVT-00224,TRP-008,ST-008,2023-24,2023-12-31 00:00,2024-01-02 00:00,Gravid Trap,Successful,Valid,J. Nguyen,,data_generator,2024-01-02
EVT-00225,TRP-008,ST-008,2023-24,2024-01-07 00:00,2024-01-09 00:00,Gravid Trap,Missing,N/A,R. Patel,,data_generator,2024-01-09
EVT-00226,TRP-008,ST-008,2023-24,2024-01-14 00:00,2024-01-16 00:00,Gravid Trap,Successful,Valid,J. Nguyen,,data_generator,2024-01-16
EVT-00227,TRP-008,ST-008,2023-24,2024-01-21 00:00,2024-01-23 00:00,Gravid Trap,Failed - Equipment/Battery,Invalid,R. Patel,,data_generator,2024-01-23
EVT-00228,TRP-008,ST-008,2023-24,2024-01-28 00:00,2024-01-30 00:00,Gravid Trap,Successful,Valid,J. Nguyen,,data_generator,2024-01-30
EVT-00229,TRP-008,ST-008,2023-24,2024-02-04 00:00,2024-02-06 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2024-02-06
EVT-00230,TRP-008,ST-008,2023-24,2024-02-11 00:00,2024-02-13 00:00,Gravid Trap,Successful,Valid,K. Wallace,,data_generator,2024-02-13
EVT-00231,TRP-008,ST-008,2023-24,2024-02-18 00:00,2024-02-20 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2024-02-20
EVT-00232,TRP-008,ST-008,2023-24,2024-02-25 00:00,2024-02-27 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2024-02-27
EVT-00233,TRP-008,ST-008,2023-24,2024-03-03 00:00,2024-03-05 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2024-03-05
EVT-00234,TRP-008,ST-008,2023-24,2024-03-10 00:00,2024-03-12 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2024-03-12
EVT-00235,TRP-008,ST-008,2023-24,2024-03-17 00:00,2024-03-19 00:00,Gravid Trap,Successful,Valid,J. Nguyen,,data_generator,2024-03-19
EVT-00236,TRP-008,ST-008,2023-24,2024-03-24 00:00,2024-03-26 00:00,Gravid Trap,Successful,Valid,T. Singh,,data_generator,2024-03-26
EVT-00237,TRP-008,ST-008,2023-24,2024-03-31 00:00,2024-04-02 00:00,Gravid Trap,Missing,N/A,R. Patel,,data_generator,2024-04-02
EVT-00238,TRP-008,ST-008,2023-24,2024-04-07 00:00,2024-04-09 00:00,Gravid Trap,Successful,Valid,J. Nguyen,,data_generator,2024-04-09
EVT-00239,TRP-008,ST-008,2023-24,2024-04-14 00:00,2024-04-16 00:00,Gravid Trap,Successful,Valid,R. Patel,,data_generator,2024-04-16
EVT-00240,TRP-008,ST-008,2023-24,2024-04-21 00:00,2024-04-23 00:00,Gravid Trap,Successful,Valid,S. O'Connell,,data_generator,2024-04-23
EVT-00241,TRP-009,ST-009,2023-24,2023-10-01 00:00,2023-10-03 00:00,BG-Sentinel,Missing,N/A,K. Wallace,,data_generator,2023-10-03
EVT-00242,TRP-009,ST-009,2023-24,2023-10-08 00:00,2023-10-10 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2023-10-10
EVT-00243,TRP-009,ST-009,2023-24,2023-10-15 00:00,2023-10-17 00:00,BG-Sentinel,Successful,Valid,S. O'Connell,,data_generator,2023-10-17
EVT-00244,TRP-009,ST-009,2023-24,2023-10-22 00:00,2023-10-24 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2023-10-24
EVT-00245,TRP-009,ST-009,2023-24,2023-10-29 00:00,2023-10-31 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2023-10-31
EVT-00246,TRP-009,ST-009,2023-24,2023-11-05 00:00,2023-11-07 00:00,BG-Sentinel,Successful,Valid,J. Nguyen,,data_generator,2023-11-07
EVT-00247,TRP-009,ST-009,2023-24,2023-11-12 00:00,2023-11-14 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2023-11-14
EVT-00248,TRP-009,ST-009,2023-24,2023-11-19 00:00,2023-11-21 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2023-11-21
EVT-00249,TRP-009,ST-009,2023-24,2023-11-26 00:00,2023-11-28 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2023-11-28
EVT-00250,TRP-009,ST-009,2023-24,2023-12-03 00:00,2023-12-05 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2023-12-05
EVT-00251,TRP-009,ST-009,2023-24,2023-12-10 00:00,2023-12-12 00:00,BG-Sentinel,Successful,Valid,J. Nguyen,,data_generator,2023-12-12
EVT-00252,TRP-009,ST-009,2023-24,2023-12-17 00:00,2023-12-19 00:00,BG-Sentinel,Successful,Valid,S. O'Connell,,data_generator,2023-12-19
EVT-00253,TRP-009,ST-009,2023-24,2023-12-24 00:00,2023-12-26 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2023-12-26
EVT-00254,TRP-009,ST-009,2023-24,2023-12-31 00:00,2024-01-02 00:00,BG-Sentinel,Successful,Valid,S. O'Connell,,data_generator,2024-01-02
EVT-00255,TRP-009,ST-009,2023-24,2024-01-07 00:00,2024-01-09 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2024-01-09
EVT-00256,TRP-009,ST-009,2023-24,2024-01-14 00:00,2024-01-16 00:00,BG-Sentinel,Successful,Valid,S. O'Connell,,data_generator,2024-01-16
EVT-00257,TRP-009,ST-009,2023-24,2024-01-21 00:00,2024-01-23 00:00,BG-Sentinel,Successful,Valid,S. O'Connell,,data_generator,2024-01-23
EVT-00258,TRP-009,ST-009,2023-24,2024-01-28 00:00,2024-01-30 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2024-01-30
EVT-00259,TRP-009,ST-009,2023-24,2024-02-04 00:00,2024-02-06 00:00,BG-Sentinel,Successful,Valid,S. O'Connell,,data_generator,2024-02-06
EVT-00260,TRP-009,ST-009,2023-24,2024-02-11 00:00,2024-02-13 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2024-02-13
EVT-00261,TRP-009,ST-009,2023-24,2024-02-18 00:00,2024-02-20 00:00,BG-Sentinel,Successful,Valid,S. O'Connell,,data_generator,2024-02-20
EVT-00262,TRP-009,ST-009,2023-24,2024-02-25 00:00,2024-02-27 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2024-02-27
EVT-00263,TRP-009,ST-009,2023-24,2024-03-03 00:00,2024-03-05 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2024-03-05
EVT-00264,TRP-009,ST-009,2023-24,2024-03-10 00:00,2024-03-12 00:00,BG-Sentinel,Successful,Valid,S. O'Connell,,data_generator,2024-03-12
EVT-00265,TRP-009,ST-009,2023-24,2024-03-17 00:00,2024-03-19 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2024-03-19
EVT-00266,TRP-009,ST-009,2023-24,2024-03-24 00:00,2024-03-26 00:00,BG-Sentinel,Successful,Valid,J. Nguyen,,data_generator,2024-03-26
EVT-00267,TRP-009,ST-009,2023-24,2024-03-31 00:00,2024-04-02 00:00,BG-Sentinel,Successful,Valid,K. Wallace,,data_generator,2024-04-02
EVT-00268,TRP-009,ST-009,2023-24,2024-04-07 00:00,2024-04-09 00:00,BG-Sentinel,Successful,Valid,R. Patel,,data_generator,2024-04-09
EVT-00269,TRP-009,ST-009,2023-24,2024-04-14 00:00,2024-04-16 00:00,BG-Sentinel,Successful,Valid,J. Nguyen,,data_generator,2024-04-16
EVT-00270,TRP-009,ST-009,2023-24,2024-04-21 00:00,2024-04-23 00:00,BG-Sentinel,Successful,Valid,T. Singh,,data_generator,2024-04-23
EVT-00271,TRP-010,ST-010,2023-24,2023-10-01 00:00,2023-10-03 00:00,CDC Light Trap,Successful,Valid,S. O'Connell,,data_generator,2023-10-03
EVT-00272,TRP-010,ST-010,2023-24,2023-10-08 00:00,2023-10-10 00:00,CDC Light Trap,Failed - Equipment/Battery,Invalid,M. Ahmed,,data_generator,2023-10-10
EVT-00273,TRP-010,ST-010,2023-24,2023-10-15 00:00,2023-10-17 00:00,CDC Light Trap,Successful,Valid,M. Ahmed,,data_generator,2023-10-17
EVT-00274,TRP-010,ST-010,2023-24,2023-10-22 00:00,2023-10-24 00:00,CDC Light Trap,Successful,Valid,T. Singh,,data_generator,2023-10-24
EVT-00275,TRP-010,ST-010,2023-24,2023-10-29 00:00,2023-10-31 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2023-10-31
EVT-00276,TRP-010,ST-010,2023-24,2023-11-05 00:00,2023-11-07 00:00,CDC Light Trap,Successful,Valid,M. Ahmed,,data_generator,2023-11-07
EVT-00277,TRP-010,ST-010,2023-24,2023-11-12 00:00,2023-11-14 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2023-11-14
EVT-00278,TRP-010,ST-010,2023-24,2023-11-19 00:00,2023-11-21 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2023-11-21
EVT-00279,TRP-010,ST-010,2023-24,2023-11-26 00:00,2023-11-28 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2023-11-28
EVT-00280,TRP-010,ST-010,2023-24,2023-12-03 00:00,2023-12-05 00:00,CDC Light Trap,Successful,Valid,S. O'Connell,,data_generator,2023-12-05
EVT-00281,TRP-010,ST-010,2023-24,2023-12-10 00:00,2023-12-12 00:00,CDC Light Trap,Successful,Valid,M. Ahmed,,data_generator,2023-12-12
EVT-00282,TRP-010,ST-010,2023-24,2023-12-17 00:00,2023-12-19 00:00,CDC Light Trap,Failed - Equipment/Battery,Invalid,K. Wallace,,data_generator,2023-12-19
EVT-00283,TRP-010,ST-010,2023-24,2023-12-24 00:00,2023-12-26 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2023-12-26
EVT-00284,TRP-010,ST-010,2023-24,2023-12-31 00:00,2024-01-02 00:00,CDC Light Trap,Successful,Valid,M. Ahmed,,data_generator,2024-01-02
EVT-00285,TRP-010,ST-010,2023-24,2024-01-07 00:00,2024-01-09 00:00,CDC Light Trap,Successful,Valid,S. O'Connell,,data_generator,2024-01-09
EVT-00286,TRP-010,ST-010,2023-24,2024-01-14 00:00,2024-01-16 00:00,CDC Light Trap,Successful,Valid,S. O'Connell,,data_generator,2024-01-16
EVT-00287,TRP-010,ST-010,2023-24,2024-01-21 00:00,2024-01-23 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2024-01-23
EVT-00288,TRP-010,ST-010,2023-24,2024-01-28 00:00,2024-01-30 00:00,CDC Light Trap,Successful,Valid,T. Singh,,data_generator,2024-01-30
EVT-00289,TRP-010,ST-010,2023-24,2024-02-04 00:00,2024-02-06 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2024-02-06
EVT-00290,TRP-010,ST-010,2023-24,2024-02-11 00:00,2024-02-13 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2024-02-13
EVT-00291,TRP-010,ST-010,2023-24,2024-02-18 00:00,2024-02-20 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2024-02-20
EVT-00292,TRP-010,ST-010,2023-24,2024-02-25 00:00,2024-02-27 00:00,CDC Light Trap,Successful,Valid,R. Patel,,data_generator,2024-02-27
EVT-00293,TRP-010,ST-010,2023-24,2024-03-03 00:00,2024-03-05 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2024-03-05
EVT-00294,TRP-010,ST-010,2023-24,2024-03-10 00:00,2024-03-12 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2024-03-12
EVT-00295,TRP-010,ST-010,2023-24,2024-03-17 00:00,2024-03-19 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2024-03-19
EVT-00296,TRP-010,ST-010,2023-24,2024-03-24 00:00,2024-03-26 00:00,CDC Light Trap,Successful,Valid,S. O'Connell,,data_generator,2024-03-26
EVT-00297,TRP-010,ST-010,2023-24,2024-03-31 00:00,2024-04-02 00:00,CDC Light Trap,Successful,Valid,K. Wallace,,data_generator,2024-04-02
EVT-00298,TRP-010,ST-010,2023-24,2024-04-07 00:00,2024-04-09 00:00,CDC Light Trap,Successful,Valid,J. Nguyen,,data_generator,2024-04-09
EVT-00299,TRP-010,ST-010,2023-24,2024-04-14 00:00,2024-04-16 00:00,CDC Light Trap,Successful,Valid,M. Ahmed,,data_generator,2024-04-16
EVT-00300,TRP-010,ST-010,2023-24,2024-04-21 00:00,2024-04-23 00:00,CDC Light Trap,Successful,Valid,T. Singh,,data_generator,2024-04-23
EVT-00301,TRP-011,ST-010,2023-24,2023-10-01 00:00,2023-10-03 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2023-10-03
EVT-00302,TRP-011,ST-010,2023-24,2023-10-08 00:00,2023-10-10 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2023-10-10
EVT-00303,TRP-011,ST-010,2023-24,2023-10-15 00:00,2023-10-17 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2023-10-17
EVT-00304,TRP-011,ST-010,2023-24,2023-10-22 00:00,2023-10-24 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2023-10-24
EVT-00305,TRP-011,ST-010,2023-24,2023-10-29 00:00,2023-10-31 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2023-10-31
EVT-00306,TRP-011,ST-010,2023-24,2023-11-05 00:00,2023-11-07 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2023-11-07
EVT-00307,TRP-011,ST-010,2023-24,2023-11-12 00:00,2023-11-14 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2023-11-14
EVT-00308,TRP-011,ST-010,2023-24,2023-11-19 00:00,2023-11-21 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2023-11-21
EVT-00309,TRP-011,ST-010,2023-24,2023-11-26 00:00,2023-11-28 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2023-11-28
EVT-00310,TRP-011,ST-010,2023-24,2023-12-03 00:00,2023-12-05 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2023-12-05
EVT-00311,TRP-011,ST-010,2023-24,2023-12-10 00:00,2023-12-12 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2023-12-12
EVT-00312,TRP-011,ST-010,2023-24,2023-12-17 00:00,2023-12-19 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2023-12-19
EVT-00313,TRP-011,ST-010,2023-24,2023-12-24 00:00,2023-12-26 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2023-12-26
EVT-00314,TRP-011,ST-010,2023-24,2023-12-31 00:00,2024-01-02 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2024-01-02
EVT-00315,TRP-011,ST-010,2023-24,2024-01-07 00:00,2024-01-09 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2024-01-09
EVT-00316,TRP-011,ST-010,2023-24,2024-01-14 00:00,2024-01-16 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2024-01-16
EVT-00317,TRP-011,ST-010,2023-24,2024-01-21 00:00,2024-01-23 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2024-01-23
EVT-00318,TRP-011,ST-010,2023-24,2024-01-28 00:00,2024-01-30 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2024-01-30
EVT-00319,TRP-011,ST-010,2023-24,2024-02-04 00:00,2024-02-06 00:00,EVS (CO2-baited),Successful,Valid,J. Nguyen,,data_generator,2024-02-06
EVT-00320,TRP-011,ST-010,2023-24,2024-02-11 00:00,2024-02-13 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2024-02-13
EVT-00321,TRP-011,ST-010,2023-24,2024-02-18 00:00,2024-02-20 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2024-02-20
EVT-00322,TRP-011,ST-010,2023-24,2024-02-25 00:00,2024-02-27 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2024-02-27
EVT-00323,TRP-011,ST-010,2023-24,2024-03-03 00:00,2024-03-05 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2024-03-05
EVT-00324,TRP-011,ST-010,2023-24,2024-03-10 00:00,2024-03-12 00:00,EVS (CO2-baited),Successful,Valid,S. O'Connell,,data_generator,2024-03-12
EVT-00325,TRP-011,ST-010,2023-24,2024-03-17 00:00,2024-03-19 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2024-03-19
EVT-00326,TRP-011,ST-010,2023-24,2024-03-24 00:00,2024-03-26 00:00,EVS (CO2-baited),Successful,Valid,M. Ahmed,,data_generator,2024-03-26
EVT-00327,TRP-011,ST-010,2023-24,2024-03-31 00:00,2024-04-02 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2024-04-02
EVT-00328,TRP-011,ST-010,2023-24,2024-04-07 00:00,2024-04-09 00:00,EVS (CO2-baited),Successful,Valid,T. Singh,,data_generator,2024-04-09
EVT-00329,TRP-011,ST-010,2023-24,2024-04-14 00:00,2024-04-16 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2024-04-16
EVT-00330,TRP-011,ST-010,2023-24,2024-04-21 00:00,2024-04-23 00:00,EVS (CO2-baited),Missing,N/A,R. Patel,,data_generator,2024-04-23
EVT-00331,TRP-012,ST-011,2023-24,2023-10-01 00:00,2023-10-03 00:00,EVS (CO2-baited),Successful,Valid,R. Patel,,data_generator,2023-10-03
EVT-00332,TRP-012,ST-011,2023-24,2023-10-08 00:00,2023-10-10 00:00,EVS (CO2-baited),Successful,Valid,K. Wallace,,data_generator,2023-10-10
